Source	Target	MI	InteractionType	RowNumber
ENSG00000102738	ENSG00000120688	0.228845485104903	Intra-Cytoband	6694
ENSG00000083535	ENSG00000130177	0.228838240408021	Inter-Cytoband	6695
ENSG00000060069	ENSG00000141428	0.228830995711139	Inter-Cytoband	6696
ENSG00000129255	ENSG00000213859	0.228817955256752	Intra-Cytoband	6697
ENSG00000102572	ENSG00000130177	0.228777384954214	Inter-Cytoband	6698
ENSG00000125304	ENSG00000134884	0.228773038136084	Inter-Cytoband	6699
ENSG00000088812	ENSG00000132646	0.228765793439203	Inter-Cytoband	6700
ENSG00000136143	ENSG00000165416	0.228739712530428	Inter-Cytoband	6701
ENSG00000074695	ENSG00000075336	0.228716529500406	Inter-Cytoband	6702
ENSG00000067560	ENSG00000114388	0.228716529500406	Intra-Cytoband	6703
ENSG00000128789	ENSG00000141380	0.228668714500985	Inter-Cytoband	6704
ENSG00000128159	ENSG00000182858	0.228667265561609	Intra-Cytoband	6705
ENSG00000010322	ENSG00000164081	0.228651327228469	Inter-Cytoband	6706
ENSG00000079459	ENSG00000104613	0.228641184652834	Inter-Cytoband	6707
ENSG00000113212	ENSG00000120322	0.22862669525907	Intra-Cytoband	6708
ENSG00000004975	ENSG00000174282	0.228604961168425	Intra-Cytoband	6709
ENSG00000168256	ENSG00000168591	0.228600614350296	Inter-Cytoband	6710
ENSG00000129460	ENSG00000129484	0.228599165410919	Intra-Cytoband	6711
ENSG00000102580	ENSG00000134882	0.228591920714037	Inter-Cytoband	6712
ENSG00000137574	ENSG00000167904	0.228586124956532	Intra-Cytoband	6713
ENSG00000163818	ENSG00000172046	0.228583227077779	Intra-Cytoband	6714
ENSG00000154957	ENSG00000185722	0.22857888025965	Inter-Cytoband	6715
ENSG00000110011	ENSG00000149743	0.228571635562768	Intra-Cytoband	6716
ENSG00000090889	ENSG00000115163	0.228561492987133	Trans	6717
ENSG00000142507	ENSG00000196544	0.228561492987133	Inter-Cytoband	6718
ENSG00000040633	ENSG00000170037	0.228555697229628	Intra-Cytoband	6719
ENSG00000063245	ENSG00000152475	0.228506433290831	Inter-Cytoband	6720
ENSG00000101447	ENSG00000198901	0.228499188593949	Trans	6721
ENSG00000100325	ENSG00000100393	0.228496290715196	Inter-Cytoband	6722
ENSG00000172732	ENSG00000172977	0.228483250260809	Intra-Cytoband	6723
ENSG00000065883	ENSG00000136271	0.228465862988293	Inter-Cytoband	6724
ENSG00000136100	ENSG00000253797	0.228458618291411	Intra-Cytoband	6725
ENSG00000104299	ENSG00000133872	0.228455720412658	Inter-Cytoband	6726
ENSG00000138867	ENSG00000184436	0.228448475715776	Inter-Cytoband	6727
ENSG00000162236	ENSG00000167770	0.228441231018894	Inter-Cytoband	6728
ENSG00000088812	ENSG00000125863	0.22842674162513	Inter-Cytoband	6729
ENSG00000156603	ENSG00000186660	0.228419496928249	Intra-Cytoband	6730
ENSG00000106263	ENSG00000136271	0.228403558595108	Inter-Cytoband	6731
ENSG00000168000	ENSG00000204922	0.228402109655732	Intra-Cytoband	6732
ENSG00000104388	ENSG00000185728	0.228397762837603	Inter-Cytoband	6733
ENSG00000114395	ENSG00000126062	0.228377477686334	Intra-Cytoband	6734
ENSG00000029725	ENSG00000072849	0.228358641474441	Intra-Cytoband	6735
ENSG00000108561	ENSG00000186532	0.228328213747537	Inter-Cytoband	6736
ENSG00000029364	ENSG00000151445	0.228312275414397	Inter-Cytoband	6737
ENSG00000170037	ENSG00000181284	0.228299234960009	Intra-Cytoband	6738
ENSG00000141738	ENSG00000161395	0.22829488814188	Intra-Cytoband	6739
ENSG00000055950	ENSG00000107872	0.228293439202504	Inter-Cytoband	6740
ENSG00000167325	ENSG00000185627	0.228283296626869	Inter-Cytoband	6741
ENSG00000029725	ENSG00000129235	0.228274602990611	Inter-Cytoband	6742
ENSG00000148773	ENSG00000169607	0.228265909354353	Trans	6743
ENSG00000054611	ENSG00000070413	0.228235481627449	Inter-Cytoband	6744
ENSG00000189190	ENSG00000213020	0.228234032688072	Intra-Cytoband	6745
ENSG00000169727	ENSG00000182446	0.228222441173061	Intra-Cytoband	6746
ENSG00000173137	ENSG00000261236	0.228219543294309	Intra-Cytoband	6747
ENSG00000140678	ENSG00000160255	0.228215196476179	Trans	6748
ENSG00000120526	ENSG00000120533	0.228213747536803	Intra-Cytoband	6749
ENSG00000108561	ENSG00000141499	0.228212298597427	Inter-Cytoband	6750
ENSG00000006695	ENSG00000129197	0.228202156021792	Inter-Cytoband	6751
ENSG00000132388	ENSG00000174238	0.228202156021792	Inter-Cytoband	6752
ENSG00000129235	ENSG00000141252	0.228167381476759	Inter-Cytoband	6753
ENSG00000139842	ENSG00000150403	0.228148545264866	Intra-Cytoband	6754
ENSG00000141428	ENSG00000175354	0.228132606931726	Inter-Cytoband	6755
ENSG00000106330	ENSG00000172354	0.228112321780457	Intra-Cytoband	6756
ENSG00000154781	ENSG00000156983	0.228100730265446	Inter-Cytoband	6757
ENSG00000132382	ENSG00000180626	0.228100730265446	Intra-Cytoband	6758
ENSG00000121058	ENSG00000181610	0.228096383447317	Intra-Cytoband	6759
ENSG00000181638	ENSG00000185730	0.228084791932306	Intra-Cytoband	6760
ENSG00000104228	ENSG00000221914	0.2280789961748	Intra-Cytoband	6761
ENSG00000167193	ENSG00000167842	0.228076098296047	Inter-Cytoband	6762
ENSG00000134014	ENSG00000147316	0.228073200417295	Inter-Cytoband	6763
ENSG00000105136	ENSG00000121417	0.228071751477918	Intra-Cytoband	6764
ENSG00000081923	ENSG00000141644	0.228065955720413	Inter-Cytoband	6765
ENSG00000157916	ENSG00000162585	0.228060159962907	Inter-Cytoband	6766
ENSG00000129197	ENSG00000167740	0.228050017387273	Intra-Cytoband	6767
ENSG00000029725	ENSG00000198920	0.22803118117538	Inter-Cytoband	6768
ENSG00000008294	ENSG00000011260	0.228022487539121	Intra-Cytoband	6769
ENSG00000091164	ENSG00000141425	0.228022487539121	Inter-Cytoband	6770
ENSG00000108443	ENSG00000146872	0.228018140720992	Inter-Cytoband	6771
ENSG00000091164	ENSG00000154832	0.228012344963487	Inter-Cytoband	6772
ENSG00000157456	ENSG00000175063	0.228012344963487	Trans	6773
ENSG00000075336	ENSG00000134444	0.228006549205981	Inter-Cytoband	6774
ENSG00000133103	ENSG00000136146	0.227984815115336	Inter-Cytoband	6775
ENSG00000119616	ENSG00000119685	0.227981917236583	Intra-Cytoband	6776
ENSG00000141499	ENSG00000141503	0.22797901935783	Inter-Cytoband	6777
ENSG00000260916	ENSG00000261652	0.227977570418454	Intra-Cytoband	6778
ENSG00000100083	ENSG00000100104	0.227976121479077	Inter-Cytoband	6779
ENSG00000275302	ENSG00000276070	0.227976121479077	Intra-Cytoband	6780
ENSG00000141759	ENSG00000152242	0.22794714269155	Inter-Cytoband	6781
ENSG00000082068	ENSG00000113360	0.227941346934044	Inter-Cytoband	6782
ENSG00000154328	ENSG00000158863	0.227937000115915	Inter-Cytoband	6783
ENSG00000126062	ENSG00000173402	0.227937000115915	Intra-Cytoband	6784
ENSG00000147421	ENSG00000158863	0.227935551176539	Inter-Cytoband	6785
ENSG00000150768	ENSG00000150773	0.227923959661528	Intra-Cytoband	6786
ENSG00000108559	ENSG00000141030	0.227921061782775	Inter-Cytoband	6787
ENSG00000198346	ENSG00000213799	0.227919612843399	Intra-Cytoband	6788
ENSG00000129235	ENSG00000132510	0.227906572389011	Intra-Cytoband	6789
ENSG00000166428	ENSG00000175857	0.227903674510259	Trans	6790
ENSG00000117650	ENSG00000157456	0.227900776631506	Trans	6791
ENSG00000119335	ENSG00000136819	0.227893531934624	Intra-Cytoband	6792
ENSG00000106608	ENSG00000146676	0.227889185116495	Intra-Cytoband	6793
ENSG00000003756	ENSG00000076201	0.227880491480236	Intra-Cytoband	6794
ENSG00000006695	ENSG00000215041	0.227880491480236	Inter-Cytoband	6795
ENSG00000118369	ENSG00000151366	0.227877593601484	Intra-Cytoband	6796
ENSG00000163818	ENSG00000211456	0.227867451025849	Intra-Cytoband	6797
ENSG00000076053	ENSG00000086827	0.227866002086473	Intra-Cytoband	6798
ENSG00000150768	ENSG00000172269	0.227851512692709	Inter-Cytoband	6799
ENSG00000100150	ENSG00000100395	0.22784716587458	Inter-Cytoband	6800
ENSG00000129219	ENSG00000198920	0.227844267995827	Inter-Cytoband	6801
ENSG00000120685	ENSG00000136152	0.227839921177698	Inter-Cytoband	6802
ENSG00000170310	ENSG00000174231	0.22783122754144	Inter-Cytoband	6803
ENSG00000104756	ENSG00000155975	0.227819636026429	Inter-Cytoband	6804
ENSG00000110046	ENSG00000174276	0.2278152892083	Intra-Cytoband	6805
ENSG00000104679	ENSG00000186918	0.227803697693289	Inter-Cytoband	6806
ENSG00000101138	ENSG00000101193	0.227802248753912	Inter-Cytoband	6807
ENSG00000033050	ENSG00000106479	0.227799350875159	Intra-Cytoband	6808
ENSG00000072134	ENSG00000108557	0.227786310420772	Intra-Cytoband	6809
ENSG00000135476	ENSG00000164611	0.22777906572389	Trans	6810
ENSG00000066926	ENSG00000091164	0.227777616784514	Intra-Cytoband	6811
ENSG00000010256	ENSG00000172053	0.227754433754492	Intra-Cytoband	6812
ENSG00000197608	ENSG00000256087	0.22774718905761	Intra-Cytoband	6813
ENSG00000132361	ENSG00000174282	0.227737046481975	Inter-Cytoband	6814
ENSG00000174516	ENSG00000174744	0.227737046481975	Intra-Cytoband	6815
ENSG00000145041	ENSG00000163939	0.227735597542599	Inter-Cytoband	6816
ENSG00000141627	ENSG00000141664	0.227726903906341	Inter-Cytoband	6817
ENSG00000004975	ENSG00000205544	0.227708067694448	Intra-Cytoband	6818
ENSG00000119616	ENSG00000213463	0.22767908890692	Inter-Cytoband	6819
ENSG00000157500	ENSG00000164080	0.227671844210038	Inter-Cytoband	6820
ENSG00000083520	ENSG00000139746	0.227668946331285	Inter-Cytoband	6821
ENSG00000086232	ENSG00000122687	0.227648661180016	Inter-Cytoband	6822
ENSG00000133318	ENSG00000184743	0.227641416483134	Intra-Cytoband	6823
ENSG00000081923	ENSG00000152234	0.227625478149994	Inter-Cytoband	6824
ENSG00000110274	ENSG00000110330	0.227624029210618	Inter-Cytoband	6825
ENSG00000113575	ENSG00000152700	0.227606641938101	Intra-Cytoband	6826
ENSG00000177602	ENSG00000198920	0.227606641938101	Inter-Cytoband	6827
ENSG00000128463	ENSG00000182117	0.22759505042309	Intra-Cytoband	6828
ENSG00000114735	ENSG00000163933	0.227587805726208	Inter-Cytoband	6829
ENSG00000131381	ENSG00000132155	0.227577663150574	Inter-Cytoband	6830
ENSG00000100401	ENSG00000100403	0.227573316332445	Intra-Cytoband	6831
ENSG00000113360	ENSG00000113460	0.227544337544917	Inter-Cytoband	6832
ENSG00000136143	ENSG00000188811	0.22753129709053	Inter-Cytoband	6833
ENSG00000162222	ENSG00000204922	0.227524052393648	Intra-Cytoband	6834
ENSG00000141456	ENSG00000174292	0.227505216181755	Inter-Cytoband	6835
ENSG00000156304	ENSG00000157540	0.227502318303002	Inter-Cytoband	6836
ENSG00000112237	ENSG00000189241	0.227497971484873	Inter-Cytoband	6837
ENSG00000130703	ENSG00000184402	0.227480584212357	Intra-Cytoband	6838
ENSG00000104714	ENSG00000221914	0.227480584212357	Inter-Cytoband	6839
ENSG00000104388	ENSG00000169139	0.227476237394227	Inter-Cytoband	6840
ENSG00000014216	ENSG00000133895	0.227468992697346	Intra-Cytoband	6841
ENSG00000089048	ENSG00000089123	0.227457401182335	Intra-Cytoband	6842
ENSG00000132155	ENSG00000168137	0.227455952242958	Inter-Cytoband	6843
ENSG00000147454	ENSG00000147457	0.227454503303582	Inter-Cytoband	6844
ENSG00000141759	ENSG00000152223	0.227441462849194	Inter-Cytoband	6845
ENSG00000104626	ENSG00000133872	0.227434218152312	Inter-Cytoband	6846
ENSG00000106028	ENSG00000133606	0.227428422394807	Intra-Cytoband	6847
ENSG00000108509	ENSG00000167699	0.227426973455431	Inter-Cytoband	6848
ENSG00000072571	ENSG00000088325	0.22741538194042	Trans	6849
ENSG00000170248	ENSG00000182973	0.227402341486032	Intra-Cytoband	6850
ENSG00000186017	ENSG00000197808	0.22739509678915	Intra-Cytoband	6851
ENSG00000128789	ENSG00000154845	0.227393647849774	Inter-Cytoband	6852
ENSG00000111676	ENSG00000126746	0.227386403152892	Intra-Cytoband	6853
ENSG00000100554	ENSG00000131966	0.227370464819752	Inter-Cytoband	6854
ENSG00000177370	ENSG00000197879	0.227369015880376	Intra-Cytoband	6855
ENSG00000178307	ENSG00000274180	0.227369015880376	Intra-Cytoband	6856
ENSG00000120696	ENSG00000136143	0.227361771183494	Inter-Cytoband	6857
ENSG00000093000	ENSG00000100239	0.227353077547235	Inter-Cytoband	6858
ENSG00000134452	ENSG00000151465	0.227337139214095	Inter-Cytoband	6859
ENSG00000100227	ENSG00000100387	0.227335690274719	Intra-Cytoband	6860
ENSG00000101150	ENSG00000101166	0.227316854062826	Inter-Cytoband	6861
ENSG00000086827	ENSG00000149547	0.227305262547815	Inter-Cytoband	6862
ENSG00000134440	ENSG00000154839	0.227305262547815	Inter-Cytoband	6863
ENSG00000130255	ENSG00000197756	0.227305262547815	Trans	6864
ENSG00000144713	ENSG00000198755	0.22729511997218	Trans	6865
ENSG00000063177	ENSG00000197958	0.227282079517793	Trans	6866
ENSG00000010256	ENSG00000114383	0.227280630578417	Intra-Cytoband	6867
ENSG00000081087	ENSG00000164494	0.227269039063406	Intra-Cytoband	6868
ENSG00000100324	ENSG00000185721	0.227264692245276	Inter-Cytoband	6869
ENSG00000173456	ENSG00000186174	0.227253100730265	Intra-Cytoband	6870
ENSG00000163938	ENSG00000164051	0.227251651790889	Inter-Cytoband	6871
ENSG00000132361	ENSG00000141499	0.227250202851513	Inter-Cytoband	6872
ENSG00000108963	ENSG00000182224	0.227248753912136	Inter-Cytoband	6873
ENSG00000054611	ENSG00000093000	0.227242958154631	Intra-Cytoband	6874
ENSG00000104133	ENSG00000171763	0.227242958154631	Intra-Cytoband	6875
ENSG00000170631	ENSG00000179950	0.227225570882114	Intra-Cytoband	6876
ENSG00000137522	ENSG00000175575	0.227219775124609	Intra-Cytoband	6877
ENSG00000165934	ENSG00000183648	0.227213979367103	Intra-Cytoband	6878
ENSG00000047056	ENSG00000136738	0.227180653761447	Inter-Cytoband	6879
ENSG00000171861	ENSG00000174282	0.22717920482207	Inter-Cytoband	6880
ENSG00000100083	ENSG00000100151	0.227160368610177	Intra-Cytoband	6881
ENSG00000132478	ENSG00000175931	0.227160368610177	Intra-Cytoband	6882
ENSG00000108523	ENSG00000170310	0.227157470731425	Inter-Cytoband	6883
ENSG00000125520	ENSG00000125534	0.227141532398284	Intra-Cytoband	6884
ENSG00000131115	ENSG00000159882	0.22711545148951	Intra-Cytoband	6885
ENSG00000069329	ENSG00000102910	0.227114002550133	Inter-Cytoband	6886
ENSG00000160087	ENSG00000169972	0.227102411035122	Intra-Cytoband	6887
ENSG00000128607	ENSG00000146842	0.227096615277617	Intra-Cytoband	6888
ENSG00000132382	ENSG00000141510	0.227090819520111	Inter-Cytoband	6889
ENSG00000103126	ENSG00000162076	0.227048800278196	Intra-Cytoband	6890
ENSG00000136444	ENSG00000136504	0.227035759823809	Intra-Cytoband	6891
ENSG00000104969	ENSG00000175221	0.22701547467254	Intra-Cytoband	6892
ENSG00000066279	ENSG00000186185	0.227008229975658	Trans	6893
ENSG00000145386	ENSG00000237649	0.227005332096905	Trans	6894
ENSG00000162300	ENSG00000172977	0.227002434218152	Intra-Cytoband	6895
ENSG00000070770	ENSG00000102978	0.22699518952127	Intra-Cytoband	6896
ENSG00000122882	ENSG00000138286	0.226990842703141	Intra-Cytoband	6897
ENSG00000101191	ENSG00000130703	0.226985046945636	Intra-Cytoband	6898
ENSG00000069998	ENSG00000185252	0.226985046945636	Inter-Cytoband	6899
ENSG00000100425	ENSG00000215193	0.226982149066883	Inter-Cytoband	6900
ENSG00000091640	ENSG00000129245	0.226964761794367	Inter-Cytoband	6901
ENSG00000166233	ENSG00000169375	0.226950272400603	Inter-Cytoband	6902
ENSG00000137502	ENSG00000165494	0.226940129824968	Intra-Cytoband	6903
ENSG00000141084	ENSG00000166595	0.226932885128086	Intra-Cytoband	6904
ENSG00000151893	ENSG00000151923	0.226925640431204	Intra-Cytoband	6905
ENSG00000006744	ENSG00000180626	0.226918395734322	Inter-Cytoband	6906
ENSG00000181284	ENSG00000198920	0.226914048916193	Intra-Cytoband	6907
ENSG00000178338	ENSG00000196670	0.226905355279935	Intra-Cytoband	6908
ENSG00000147419	ENSG00000197892	0.22689955952243	Inter-Cytoband	6909
ENSG00000099901	ENSG00000184436	0.226880723310537	Intra-Cytoband	6910
ENSG00000100614	ENSG00000126773	0.226857540280515	Intra-Cytoband	6911
ENSG00000142186	ENSG00000173327	0.226854642401762	Intra-Cytoband	6912
ENSG00000032742	ENSG00000121741	0.22683145937174	Intra-Cytoband	6913
ENSG00000111331	ENSG00000119917	0.226814072099223	Trans	6914
ENSG00000130635	ENSG00000148848	0.226811174220471	Trans	6915
ENSG00000106244	ENSG00000214253	0.226802480584212	Intra-Cytoband	6916
ENSG00000167840	ENSG00000179409	0.226793786947954	Inter-Cytoband	6917
ENSG00000130821	ENSG00000130822	0.226787991190449	Intra-Cytoband	6918
ENSG00000170889	ENSG00000197756	0.226785093311696	Trans	6919
ENSG00000134882	ENSG00000152193	0.226782195432943	Inter-Cytoband	6920
ENSG00000114316	ENSG00000164062	0.226766257099803	Intra-Cytoband	6921
ENSG00000181924	ENSG00000186635	0.226766257099803	Intra-Cytoband	6922
ENSG00000122386	ENSG00000162076	0.226753216645416	Intra-Cytoband	6923
ENSG00000132382	ENSG00000170222	0.226748869827286	Inter-Cytoband	6924
ENSG00000167286	ENSG00000186810	0.226738727251652	Trans	6925
ENSG00000149480	ENSG00000185085	0.226735829372899	Intra-Cytoband	6926
ENSG00000106009	ENSG00000106263	0.226702503767242	Intra-Cytoband	6927
ENSG00000112984	ENSG00000126787	0.22669960588849	Trans	6928
ENSG00000117791	ENSG00000162817	0.226695259070361	Intra-Cytoband	6929
ENSG00000168282	ENSG00000213638	0.226690912252231	Trans	6930
ENSG00000187624	ENSG00000198920	0.226683667555349	Inter-Cytoband	6931
ENSG00000166886	ENSG00000179388	0.226667729222209	Trans	6932
ENSG00000110367	ENSG00000118058	0.226661933464704	Intra-Cytoband	6933
ENSG00000141030	ENSG00000179409	0.226657586646575	Inter-Cytoband	6934
ENSG00000120910	ENSG00000147364	0.226641648313435	Inter-Cytoband	6935
ENSG00000055483	ENSG00000141564	0.226637301495305	Intra-Cytoband	6936
ENSG00000088325	ENSG00000126787	0.226627158919671	Trans	6937
ENSG00000088448	ENSG00000139842	0.226595282253391	Intra-Cytoband	6938
ENSG00000133028	ENSG00000171953	0.226566303465863	Inter-Cytoband	6939
ENSG00000010322	ENSG00000126062	0.226564854526487	Inter-Cytoband	6940
ENSG00000141380	ENSG00000175354	0.226554711950852	Inter-Cytoband	6941
ENSG00000070047	ENSG00000078902	0.226532977860206	Intra-Cytoband	6942
ENSG00000048028	ENSG00000150768	0.226532977860206	Inter-Cytoband	6943
ENSG00000068745	ENSG00000145041	0.226503999072679	Inter-Cytoband	6944
ENSG00000167792	ENSG00000172663	0.226495305436421	Intra-Cytoband	6945
ENSG00000085719	ENSG00000176623	0.226485162860786	Intra-Cytoband	6946
ENSG00000004975	ENSG00000175826	0.226477918163904	Intra-Cytoband	6947
ENSG00000109083	ENSG00000244045	0.226451837255129	Intra-Cytoband	6948
ENSG00000040633	ENSG00000205544	0.226450388315753	Intra-Cytoband	6949
ENSG00000141627	ENSG00000179981	0.226418511649473	Inter-Cytoband	6950
ENSG00000075914	ENSG00000160799	0.226417062710096	Intra-Cytoband	6951
ENSG00000117650	ENSG00000135451	0.226412715891967	Trans	6952
ENSG00000102710	ENSG00000120686	0.226411266952591	Intra-Cytoband	6953
ENSG00000152443	ENSG00000213762	0.226385186043816	Intra-Cytoband	6954
ENSG00000122406	ENSG00000204628	0.226373594528805	Trans	6955
ENSG00000029725	ENSG00000129197	0.226369247710676	Intra-Cytoband	6956
ENSG00000150455	ENSG00000170322	0.22636345195317	Inter-Cytoband	6957
ENSG00000086827	ENSG00000178105	0.226357656195665	Inter-Cytoband	6958
ENSG00000004142	ENSG00000087111	0.226354758316912	Intra-Cytoband	6959
ENSG00000152942	ENSG00000153015	0.226350411498783	Inter-Cytoband	6960
ENSG00000167842	ENSG00000205544	0.226350411498783	Inter-Cytoband	6961
ENSG00000232388	ENSG00000232838	0.226344615741277	Intra-Cytoband	6962
ENSG00000108528	ENSG00000174238	0.226337371044395	Inter-Cytoband	6963
ENSG00000143450	ENSG00000182134	0.226333024226266	Intra-Cytoband	6964
ENSG00000168522	ENSG00000185900	0.226333024226266	Intra-Cytoband	6965
ENSG00000126581	ENSG00000131467	0.226327228468761	Intra-Cytoband	6966
ENSG00000092531	ENSG00000137824	0.226325779529385	Intra-Cytoband	6967
ENSG00000141664	ENSG00000152242	0.226322881650632	Inter-Cytoband	6968
ENSG00000070047	ENSG00000177030	0.226306943317492	Intra-Cytoband	6969
ENSG00000149547	ENSG00000198331	0.226296800741857	Intra-Cytoband	6970
ENSG00000132388	ENSG00000177602	0.226285209226846	Intra-Cytoband	6971
ENSG00000100029	ENSG00000100353	0.226275066651211	Inter-Cytoband	6972
ENSG00000108518	ENSG00000141258	0.226260577257448	Inter-Cytoband	6973
ENSG00000139842	ENSG00000152193	0.226260577257448	Inter-Cytoband	6974
ENSG00000186532	ENSG00000215041	0.226244638924307	Inter-Cytoband	6975
ENSG00000082068	ENSG00000082213	0.226227251651791	Inter-Cytoband	6976
ENSG00000129235	ENSG00000197879	0.226211313318651	Inter-Cytoband	6977
ENSG00000132382	ENSG00000174238	0.226206966500522	Inter-Cytoband	6978
ENSG00000141385	ENSG00000141428	0.226189579228005	Inter-Cytoband	6979
ENSG00000100083	ENSG00000100246	0.22617943665237	Intra-Cytoband	6980
ENSG00000090889	ENSG00000198901	0.226170743016112	Trans	6981
ENSG00000167840	ENSG00000177370	0.226162049379854	Inter-Cytoband	6982
ENSG00000139977	ENSG00000168175	0.226140315289208	Intra-Cytoband	6983
ENSG00000104679	ENSG00000147421	0.226128723774197	Inter-Cytoband	6984
ENSG00000131931	ENSG00000165102	0.226114234380434	Intra-Cytoband	6985
ENSG00000103148	ENSG00000167930	0.226104091804799	Intra-Cytoband	6986
ENSG00000161956	ENSG00000170004	0.226101193926046	Intra-Cytoband	6987
ENSG00000119650	ENSG00000151445	0.226088153471659	Intra-Cytoband	6988
ENSG00000135316	ENSG00000135336	0.22608380665353	Inter-Cytoband	6989
ENSG00000185730	ENSG00000235173	0.226076561956648	Intra-Cytoband	6990
ENSG00000071655	ENSG00000119559	0.226072215138519	Intra-Cytoband	6991
ENSG00000137656	ENSG00000149547	0.226044685290367	Inter-Cytoband	6992
ENSG00000124209	ENSG00000149658	0.226040338472238	Inter-Cytoband	6993
ENSG00000114904	ENSG00000144741	0.226035991654109	Inter-Cytoband	6994
ENSG00000179886	ENSG00000250571	0.226008461805958	Intra-Cytoband	6995
ENSG00000140694	ENSG00000205937	0.226001217109076	Inter-Cytoband	6996
ENSG00000174231	ENSG00000213859	0.225988176654689	Inter-Cytoband	6997
ENSG00000031698	ENSG00000215717	0.225985278775936	Intra-Cytoband	6998
ENSG00000156170	ENSG00000175305	0.225978034079054	Intra-Cytoband	6999
ENSG00000101447	ENSG00000183856	0.225978034079054	Trans	7000
ENSG00000100731	ENSG00000139990	0.225957748927785	Inter-Cytoband	7001
ENSG00000104626	ENSG00000197217	0.225957748927785	Inter-Cytoband	7002
ENSG00000089876	ENSG00000203780	0.225957748927785	Intra-Cytoband	7003
ENSG00000088682	ENSG00000102978	0.225956299988408	Intra-Cytoband	7004
ENSG00000107815	ENSG00000166197	0.225941810594645	Inter-Cytoband	7005
ENSG00000150459	ENSG00000180776	0.225941810594645	Intra-Cytoband	7006
ENSG00000106588	ENSG00000122565	0.225938912715892	Inter-Cytoband	7007
ENSG00000145912	ENSG00000169230	0.225921525443375	Intra-Cytoband	7008
ENSG00000173402	ENSG00000177352	0.22591572968587	Intra-Cytoband	7009
ENSG00000088812	ENSG00000125835	0.225912831807117	Intra-Cytoband	7010
ENSG00000100216	ENSG00000196236	0.225912831807117	Inter-Cytoband	7011
ENSG00000005100	ENSG00000108961	0.225911382867741	Inter-Cytoband	7012
ENSG00000070501	ENSG00000168522	0.225902689231483	Intra-Cytoband	7013
ENSG00000075336	ENSG00000153339	0.22588385301959	Inter-Cytoband	7014
ENSG00000090889	ENSG00000158402	0.225859221050191	Trans	7015
ENSG00000129235	ENSG00000174292	0.225844731656428	Intra-Cytoband	7016
ENSG00000149761	ENSG00000173511	0.225830242262664	Intra-Cytoband	7017
ENSG00000174292	ENSG00000179409	0.225818650747653	Inter-Cytoband	7018
ENSG00000034152	ENSG00000108641	0.225809957111394	Intra-Cytoband	7019
ENSG00000124541	ENSG00000124733	0.225807059232642	Intra-Cytoband	7020
ENSG00000113658	ENSG00000164615	0.225805610293265	Intra-Cytoband	7021
ENSG00000108509	ENSG00000127804	0.225798365596383	Inter-Cytoband	7022
ENSG00000104714	ENSG00000168495	0.225794018778254	Inter-Cytoband	7023
ENSG00000132510	ENSG00000141503	0.225792569838878	Inter-Cytoband	7024
ENSG00000129197	ENSG00000175826	0.225785325141996	Inter-Cytoband	7025
ENSG00000111641	ENSG00000111667	0.225769386808856	Intra-Cytoband	7026
ENSG00000161202	ENSG00000161204	0.225757795293845	Intra-Cytoband	7027
ENSG00000005100	ENSG00000159842	0.225756346354469	Inter-Cytoband	7028
ENSG00000007168	ENSG00000197879	0.225738959081952	Intra-Cytoband	7029
ENSG00000163960	ENSG00000186001	0.225721571809436	Intra-Cytoband	7030
ENSG00000113360	ENSG00000113456	0.22571577605193	Inter-Cytoband	7031
ENSG00000108523	ENSG00000213859	0.225696939840037	Inter-Cytoband	7032
ENSG00000170296	ENSG00000205544	0.225673756810015	Intra-Cytoband	7033
ENSG00000197483	ENSG00000213638	0.225656369537499	Inter-Cytoband	7034
ENSG00000007168	ENSG00000141127	0.225654920598122	Inter-Cytoband	7035
ENSG00000074842	ENSG00000183617	0.225641880143735	Intra-Cytoband	7036
ENSG00000140990	ENSG00000183751	0.225630288628724	Intra-Cytoband	7037
ENSG00000172789	ENSG00000198353	0.225630288628724	Intra-Cytoband	7038
ENSG00000129235	ENSG00000159842	0.225608554538078	Inter-Cytoband	7039
ENSG00000170037	ENSG00000196544	0.225605656659325	Intra-Cytoband	7040
ENSG00000166441	ENSG00000175390	0.225601309841196	Intra-Cytoband	7041
ENSG00000141499	ENSG00000177370	0.225601309841196	Inter-Cytoband	7042
ENSG00000100227	ENSG00000100294	0.225588269386809	Intra-Cytoband	7043
ENSG00000136152	ENSG00000204977	0.225588269386809	Inter-Cytoband	7044
ENSG00000105778	ENSG00000170852	0.225572331053669	Intra-Cytoband	7045
ENSG00000119537	ENSG00000141644	0.225569433174916	Inter-Cytoband	7046
ENSG00000025770	ENSG00000093000	0.22556363741741	Inter-Cytoband	7047
ENSG00000132376	ENSG00000171953	0.225543352266141	Inter-Cytoband	7048
ENSG00000108010	ENSG00000151923	0.225539005448012	Inter-Cytoband	7049
ENSG00000132388	ENSG00000159842	0.225539005448012	Inter-Cytoband	7050
ENSG00000100319	ENSG00000213923	0.225537556508636	Inter-Cytoband	7051
ENSG00000122882	ENSG00000166321	0.225523067114872	Intra-Cytoband	7052
ENSG00000120451	ENSG00000134910	0.225521618175496	Inter-Cytoband	7053
ENSG00000274211	ENSG00000278845	0.225518720296743	Intra-Cytoband	7054
ENSG00000076201	ENSG00000178467	0.225517271357366	Intra-Cytoband	7055
